"1,05751185307983E+018","1,05751185307983E+018",1540965448000,2018-10-31,06:57:28,CET,80455469,barsinsydney,Sydney's Best Bars,,European vineyards from the train ... great memories #italy #italianwine #france #frenchwine #grenache #shiraz #mataro #vermilion #wine #redwine #merlot #cabernetsauvignon #viognier…  https://www.instagram.com/p/BplikK9Fw1Z/?utm_source=ig_twitter_share&igshid=1h3u5hu1g4hd5 …,[],['https://www.instagram.com/p/BplikK9Fw1Z/?utm_source=ig_twitter_share&igshid=1h3u5hu1g4hd5'],[],0,0,0,"['#italy', '#italianwine', '#france', '#frenchwine', '#grenache', '#shiraz', '#mataro', '#vermilion', '#wine', '#redwine', '#merlot', '#cabernetsauvignon', '#viognier']",[],https://twitter.com/barsinsydney/status/1057511853079830529,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '80455469', 'username': 'barsinsydney'}]"
"1,05749100636558E+018","1,05749100636558E+018",1540960477000,2018-10-31,05:34:37,CET,2173394891,dcesconetto,Daniele Cesconetto,,"La quiete alle porte dell'inverno dopo la tempesta autunnale 🚴⛄️⛰
#climBL #climBL2019
#ciclismoignorante #robibike #mtb #bianchimethanol #CronoTeam #ARODAALTA
#bianchi #bianchibicycles…  https://www.instagram.com/p/BplZFdClxFO/?utm_source=ig_twitter_share&igshid=z77vvke4ezbh …",[],['https://www.instagram.com/p/BplZFdClxFO/?utm_source=ig_twitter_share&igshid=z77vvke4ezbh'],[],0,0,1,"['#climbl', '#climbl2019', '#ciclismoignorante', '#robibike', '#mtb', '#bianchimethanol', '#cronoteam', '#arodaalta', '#bianchi', '#bianchibicycles']",[],https://twitter.com/DCesconetto/status/1057491006365581312,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '2173394891', 'username': 'DCesconetto'}]"
"1,0573997306977E+018","1,0573997306977E+018",1540938715000,2018-10-30,23:31:55,CET,293499382,delineodesign,Giampaolo Allocco,,Ieri sera su Rai2 prima puntata di #Niagara è andata in un onda una bella intervista a tamaralunger di licia_colo_ Parole che io (fortunato) ho capito oltre le righe. La #montagna è vita.…  https://www.instagram.com/p/BpkvlMhFzLz/?utm_source=ig_twitter_share&igshid=1g48rpigubgp3 …,[],['https://www.instagram.com/p/BpkvlMhFzLz/?utm_source=ig_twitter_share&igshid=1g48rpigubgp3'],[],0,0,0,"['#niagara', '#montagna']",[],https://twitter.com/delineodesign/status/1057399730697695232,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '293499382', 'username': 'delineodesign'}]"
"1,05739405819109E+018","1,05739405819109E+018",1540937363000,2018-10-30,23:09:23,CET,51260817,beliveme62,Paolo Marson,,Pordenone Bellissima anche con un po’ d’acqua fuori dal naturale alveo.. (ph domenico Corrao) #stormingweather #enjoy #friends #nopainnogain #cheavacca #flooding #esondazione #alluvione…  https://www.instagram.com/p/Bpks_-JgwY0/?utm_source=ig_twitter_share&igshid=1rn3t75bu10h7 …,[],['https://www.instagram.com/p/Bpks_-JgwY0/?utm_source=ig_twitter_share&igshid=1rn3t75bu10h7'],[],0,0,0,"['#stormingweather', '#enjoy', '#friends', '#nopainnogain', '#cheavacca', '#flooding', '#esondazione', '#alluvione']",[],https://twitter.com/Beliveme62/status/1057394058191089666,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '51260817', 'username': 'Beliveme62'}]"
"1,05738344516751E+018","1,05738344516751E+018",1540934833000,2018-10-30,22:27:13,CET,513850262,a_tasteoftravel,Taste of Travel,,"The Soca River also known as the Isonzo river is located in the western region of Slovenia and northeastern Italy . In close proximity to theTrenta Valley in the Julian Alps, you will be…  https://www.instagram.com/p/BpkoLKPlEw9/?utm_source=ig_twitter_share&igshid=g7is1vk0ovcf …",[],['https://www.instagram.com/p/BpkoLKPlEw9/?utm_source=ig_twitter_share&igshid=g7is1vk0ovcf'],[],0,0,0,[],[],https://twitter.com/A_TasteOfTravel/status/1057383445167509504,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '513850262', 'username': 'A_TasteOfTravel'}]"
"1,05736764281262E+018","1,05736764281262E+018",1540931065000,2018-10-30,21:24:25,CET,9926672,xebidy,Dan Roberts,,"10 hour return trip from  #Cortina to #Tarvisio to get this one - mammoth effort but worth it @ Cortina d'Ampezzo, Italy  https://www.instagram.com/p/Bpkg_JVlk-K/?utm_source=ig_twitter_share&igshid=1w1re8ompb0cy …",[],['https://www.instagram.com/p/Bpkg_JVlk-K/?utm_source=ig_twitter_share&igshid=1w1re8ompb0cy'],[],0,0,0,"['#cortina', '#tarvisio']",[],https://twitter.com/xebidy/status/1057367642812616704,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '9926672', 'username': 'xebidy'}]"
"1,05736059076162E+018","1,05736059076162E+018",1540929384000,2018-10-30,20:56:24,CET,216705408,sminteriors,Marco Pessotto,,#getjoan has arrived to our office! 😍 #sminteriors #laloggiadesignyard #coworking #neverstop @ La Loggia  https://www.instagram.com/p/Bpkdx05A1J4/?utm_source=ig_twitter_share&igshid=177b7km74ropo …,[],['https://www.instagram.com/p/Bpkdx05A1J4/?utm_source=ig_twitter_share&igshid=177b7km74ropo'],[],0,0,0,"['#getjoan', '#sminteriors', '#laloggiadesignyard', '#coworking', '#neverstop']",[],https://twitter.com/sminteriors/status/1057360590761615361,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '216705408', 'username': 'sminteriors'}]"
"1,05735979600378E+018","1,05735979600378E+018",1540929194000,2018-10-30,20:53:14,CET,376690694,debh_b,Deborah con l’h,,"La pioggia cantava, cantava una canzone d’amore bellissima sulla quale ballare silenziosi. La pioggia si poggiava sulla pelle, su ogni bacio, su ogni sorriso. La pioggia le sentiva le…  https://www.instagram.com/p/BpkdarIFk8c/?utm_source=ig_twitter_share&igshid=1k6drgcwu9y0x …",[],['https://www.instagram.com/p/BpkdarIFk8c/?utm_source=ig_twitter_share&igshid=1k6drgcwu9y0x'],[],0,0,0,[],[],https://twitter.com/debh_b/status/1057359796003778562,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '376690694', 'username': 'debh_b'}]"
"1,05733239289618E+018","1,05733239289618E+018",1540922661000,2018-10-30,19:04:21,CET,577173766,manfredialice,Alice♥,,"~ FREEDOM💙~ 

(non ci crederete ma era il 27 agosto😍❄) 

ph: beppebellanca 📷💙
#lagocavia #beppenumerouno #escursioni #mountains #dolomiti #nature #snow #trentino #summer2018 #27agosto…  https://www.instagram.com/p/BpkQ1uaDN7E/?utm_source=ig_twitter_share&igshid=atmiygg8gxfq …",[],['https://www.instagram.com/p/BpkQ1uaDN7E/?utm_source=ig_twitter_share&igshid=atmiygg8gxfq'],[],0,0,0,"['#lagocavia', '#beppenumerouno', '#escursioni', '#mountains', '#dolomiti', '#nature', '#snow', '#trentino', '#summer2018', '#27agosto']",[],https://twitter.com/manfredialice/status/1057332392896184322,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '577173766', 'username': 'manfredialice'}]"
"1,05732982027788E+018","1,05732982027788E+018",1540922048000,2018-10-30,18:54:08,CET,1011283945,iviaggidispeedy,Giuseppe Spitaleri,,"La forza incredibile del Piave in piena! 
La diga di Busche è stata aperta per far defluire la portata del fiume.
#travelblogger #blogger #vueling #dji #iviaggidispeedy #italianblogger…  https://www.instagram.com/p/BpkPyX2HhHD/?utm_source=ig_twitter_share&igshid=ntqgxfe0gkhl …",[],['https://www.instagram.com/p/BpkPyX2HhHD/?utm_source=ig_twitter_share&igshid=ntqgxfe0gkhl'],[],0,1,0,"['#travelblogger', '#blogger', '#vueling', '#dji', '#iviaggidispeedy', '#italianblogger']",[],https://twitter.com/iviaggidispeedy/status/1057329820277882880,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '1011283945', 'username': 'iviaggidispeedy'}]"
"1,05732106281422E+018","1,05732106281422E+018",1540919960000,2018-10-30,18:19:20,CET,369604706,sdstefanodassie,D A S S I E - Vero Gelato Artigiano,,"Happy Horror Halloween 🎃 
Bravi Enrico e Maria di Montebelluna che come buono Artigiani han preparato la zucca @ Dassie - Montebelluna  https://www.instagram.com/p/BpkLys1ly0G/?utm_source=ig_twitter_share&igshid=18v86tznpasya …",[],['https://www.instagram.com/p/BpkLys1ly0G/?utm_source=ig_twitter_share&igshid=18v86tznpasya'],[],0,0,0,[],[],https://twitter.com/SDStefanoDassie/status/1057321062814216194,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '369604706', 'username': 'SDStefanoDassie'}]"
"1,05731767715545E+018","1,05731767715545E+018",1540919152000,2018-10-30,18:05:52,CET,347501880,winniethepucch,Nico,,Dopo due giorni di diluvio ininterrotto BAM! 🌄 @ Pro Loco San Martino di Campagna  https://www.instagram.com/p/BpkKQ7khotV/?utm_source=ig_twitter_share&igshid=e0wxmmj8g9rl …,[],['https://www.instagram.com/p/BpkKQ7khotV/?utm_source=ig_twitter_share&igshid=e0wxmmj8g9rl'],[],0,0,0,[],[],https://twitter.com/winniethepucch/status/1057317677155450880,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '347501880', 'username': 'winniethepucch'}]"
"1,05731718881678E+018","1,05731718881678E+018",1540919036000,2018-10-30,18:03:56,CET,522048816,ericafaoro,erica faoro,,"Alberto temerario gioca anche al buio! #esperienzestrane#maltempo#albertothebest @ Santa Giustina Bellunese, Veneto, Italy  https://www.instagram.com/p/BpkKAgZHTpPaNnEV9TKOKQFyUFiNw8detIRg0M0/?utm_source=ig_twitter_share&igshid=vde5njtszkmy …",[],['https://www.instagram.com/p/BpkKAgZHTpPaNnEV9TKOKQFyUFiNw8detIRg0M0/?utm_source=ig_twitter_share&igshid=vde5njtszkmy'],[],0,0,0,[],[],https://twitter.com/EricaFaoro/status/1057317188816781312,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '522048816', 'username': 'EricaFaoro'}]"
"1,05731421858686E+018","1,05731421858686E+018",1540918328000,2018-10-30,17:52:08,CET,16620034,vivar,Vincenzo Varagona,,"#SanLeonardo, il 6 novembre... @ San Leonardo, Italy  https://www.instagram.com/p/BpkIg7flBZD/?utm_source=ig_twitter_share&igshid=4f0pnsra5hp6 …",[],['https://www.instagram.com/p/BpkIg7flBZD/?utm_source=ig_twitter_share&igshid=4f0pnsra5hp6'],[],0,0,0,['#sanleonardo'],[],https://twitter.com/vivar/status/1057314218586857474,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '16620034', 'username': 'vivar'}]"
"1,05730722195918E+018","1,05730722195918E+018",1540916660000,2018-10-30,17:24:20,CET,570846401,chiararpa84,Chiara Gasparotto,,#belluno #senzafiltri #angelo #campanile @ Belluno  https://www.instagram.com/p/BpkFgRAAuT_lNHYVZNTSxul1WZ3-_8qjV5BFSc0/?utm_source=ig_twitter_share&igshid=1plhgd2dtejkh …,[],['https://www.instagram.com/p/BpkFgRAAuT_lNHYVZNTSxul1WZ3-_8qjV5BFSc0/?utm_source=ig_twitter_share&igshid=1plhgd2dtejkh'],[],0,0,0,"['#belluno', '#senzafiltri', '#angelo', '#campanile']",[],https://twitter.com/Chiararpa84/status/1057307221959176192,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '570846401', 'username': 'Chiararpa84'}]"
"1,05730580184347E+018","1,05730580184347E+018",1540916321000,2018-10-30,17:18:41,CET,3458721442,giacomoaltoe,Giacomo Altoè,,"🇮🇹È stato un weekend emozionante, uno dei più significanti della mia carriera finora! Il primo titolo vinto diventando il pilota più giovane della storia ad aver vinto questo campionato!…  https://www.instagram.com/p/BpkE2oulNQY/?utm_source=ig_twitter_share&igshid=tipeg88sru9b …",[],['https://www.instagram.com/p/BpkE2oulNQY/?utm_source=ig_twitter_share&igshid=tipeg88sru9b'],[],1,4,16,[],[],https://twitter.com/GiacomoAltoe/status/1057305801843466240,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '3458721442', 'username': 'GiacomoAltoe'}]"
"1,05730413678446E+018","1,05730413678446E+018",1540915924000,2018-10-30,17:12:04,CET,131565005,_itsgiorgia,Giorgia Brun,,"• La quiete dopo la tempesta.
Direi che la vista dal mio ufficio non è poi così male • 😍🍁🌦 #autumn #sunset @ Codognè  https://www.instagram.com/p/BpkECeynPMl/?utm_source=ig_twitter_share&igshid=1smy9tw4hinwm …",[],['https://www.instagram.com/p/BpkECeynPMl/?utm_source=ig_twitter_share&igshid=1smy9tw4hinwm'],[],0,0,0,"['#autumn', '#sunset']",[],https://twitter.com/_ItsGiorgia/status/1057304136784461824,False,,0,,"46.1426200,12.2156000,50km",,,,,"[{'user_id': '131565005', 'username': '_ItsGiorgia'}]"
